state,year,population,property_rates_all,rates_burglary,rates_larceny,rates_motor,violent_rates_all,rates_assault,rates_murder,rates_rape,rates_robbery,property_total_all,total_burglary,total_larceny,total_motor,violent_total_all,total_assault,total_murder,total_rape,total_robbery
Montana,1970,694409,2771.4,593.7,1955.9,221.8,111.5,75.5,3.2,10.5,22.3,19245,4123,13582,1540,774,524,22,73,155
Montana,1971,708000,3046.8,654.9,2169.8,222.0,137.1,90.0,4.4,14.1,28.7,21571,4637,15362,1572,971,637,31,100,203
Montana,1972,719000,3055.2,708.2,2100.0,247.0,150.1,103.5,2.5,10.8,33.2,21967,5092,15099,1776,1079,744,18,78,239
Montana,1973,721000,3227.9,755.6,2241.7,230.5,167.4,108.7,6.0,16.4,36.3,23273,5448,16163,1662,1207,784,43,118,262
Montana,1974,735000,3921.4,887.9,2750.5,283.0,162.4,110.3,4.2,12.2,35.6,28822,6526,20216,2080,1194,811,31,90,262
Montana,1975,748000,3999.3,875.1,2814.8,309.4,189.6,128.6,5.2,14.3,41.4,29915,6546,21055,2314,1418,962,39,107,310
Montana,1976,753000,4081.5,841.0,2932.7,307.8,180.3,126.2,5.0,13.5,35.6,30734,6333,22083,2318,1358,950,38,102,268
Montana,1977,761000,3887.3,804.9,2773.2,309.2,218.0,156.8,5.4,16.7,39.2,29582,6125,21104,2353,1659,1193,41,127,298
Montana,1978,785000,3678.2,786.0,2585.1,307.1,237.6,180.1,4.8,15.8,36.8,28874,6170,20293,2411,1865,1414,38,124,289
Montana,1979,786000,4236.4,803.3,3121.8,311.3,224.2,166.3,4.2,20.6,33.1,33298,6314,24537,2447,1762,1307,33,162,260
Montana,1980,781592,4801.9,950.6,3529.6,321.7,222.6,163.6,4.0,21.0,34.0,37531,7430,27587,2514,1740,1279,31,164,266
Montana,1981,792000,4765.9,966.0,3519.4,280.4,253.0,189.4,3.4,22.1,38.1,37746,7651,27874,2221,2004,1500,27,175,302
Montana,1982,801000,4108.4,843.8,3006.1,258.4,224.8,173.0,3.9,14.9,33.1,32908,6759,24079,2070,1801,1386,31,119,265
Montana,1983,817000,4431.8,908.2,3294.7,228.9,212.6,165.6,3.7,19.8,23.5,36208,7420,26918,1870,1737,1353,30,162,192
Montana,1984,824000,4415.0,858.0,3286.4,270.6,237.6,185.2,4.4,20.6,27.4,36380,7070,27080,2230,1958,1526,36,170,226
Montana,1985,826000,4340.8,827.5,3238.0,275.3,208.5,162.5,5.8,19.2,20.9,35855,6835,26746,2274,1722,1342,48,159,173
Montana,1986,819000,4321.5,792.6,3314.0,214.9,157.4,117.6,2.9,17.3,19.5,35393,6491,27142,1760,1289,963,24,142,160
Montana,1987,809000,4448.2,806.1,3404.3,237.8,151.2,103.1,4.1,19.8,24.2,35986,6521,27541,1924,1223,834,33,160,196
Montana,1988,804000,4144.0,703.6,3224.0,216.4,123.0,81.0,2.6,16.8,22.6,33318,5657,25921,1740,989,651,21,135,182
Montana,1989,806000,3881.5,691.7,2964.3,225.6,116.0,78.2,2.9,18.0,17.0,31285,5575,23892,1818,935,630,23,145,137
Montana,1990,799065,4342.8,709.1,3391.2,242.5,159.3,108.4,4.9,24.4,21.7,34702,5666,27098,1938,1273,866,39,195,173
Montana,1991,808000,3508.3,523.6,2778.3,206.3,139.9,98.9,2.6,19.8,18.6,28347,4231,22449,1667,1130,799,21,160,150
Montana,1992,824000,4426.2,643.9,3548.9,233.4,169.9,114.6,2.9,25.5,26.9,36472,5306,29243,1923,1400,944,24,210,222
Montana,1993,839000,4612.5,714.2,3652.1,246.2,177.5,114.2,3.0,27.9,32.4,38699,5992,30641,2066,1489,958,25,234,272
Montana,1994,856000,4841.7,721.7,3833.8,286.2,177.1,113.9,3.3,27.2,32.7,41445,6178,32817,2450,1516,975,28,233,280
Montana,1995,870000,4626.0,581.6,3769.8,274.6,171.4,111.7,4.0,26.6,29.1,40246,5060,32797,2389,1491,972,35,231,253
Montana,1996,879000,4332.7,558.4,3518.5,255.7,161.0,100.3,3.9,27.1,29.7,38084,4908,30928,2248,1415,882,34,238,261
Montana,1997,879000,4276.7,569.1,3459.7,247.9,132.1,87.5,4.8,19.5,20.4,37592,5002,30411,2179,1161,769,42,171,179
Montana,1998,880000,4155.0,519.9,3402.3,232.8,204.2,149.1,2.0,26.7,26.4,36564,4575,29940,2049,1797,1312,18,235,232
Montana,1999,882779,3296.7,439.1,2645.4,212.3,236.8,174.0,2.5,33.2,27.1,29103,3876,23353,1874,2090,1536,22,293,239
Montana,2000,902195,3568.9,437.4,2957.0,210.2,311.1,252.3,2.2,34.1,22.5,32198,3624,26678,1896,2807,2276,20,308,203
Montana,2001,905382,3332.8,405.4,2726.4,201.1,352.0,302.1,3.8,20.8,25.4,30175,3670,24684,1821,3187,2735,34,188,230
Montana,2002,910372,3158.2,361.3,2601.0,195.9,351.2,292.3,1.8,26.0,31.1,28751,3289,23679,1783,3197,2661,16,237,283
Montana,2003,918157,3096.2,405.4,2483.2,207.6,365.0,302.5,3.3,26.8,32.5,28428,3722,22800,1906,3351,2777,30,246,298
Montana,2004,926920,2936.1,379.2,2382.3,174.6,293.8,235.9,3.2,29.5,25.1,27215,3515,22082,1618,2723,2187,30,273,233
Montana,2005,934737,3146.0,389.6,2546.0,211.0,282.0,228.7,1.9,32.2,18.9,29407,3642,23794,1971,2634,2138,18,301,177
Montana,2006,944632,2856.8,357.8,2292.9,206.1,377.3,312.3,3.5,36.8,24.7,26986,3380,21659,1947,3564,2950,33,348,233
Montana,2007,957861,2906.2,362.9,2329.7,213.6,379.8,314.8,2.8,37.9,24.3,27837,3476,22315,2046,3638,3015,27,363,233
Montana,2008,967440,2718.5,381.3,2153.5,183.7,311.4,249.2,4.1,37.0,21.1,26300,3689,20834,1777,3013,2411,40,358,204
Montana,2009,974989,2546.3,378.1,2002.9,165.3,287.0,223.7,3.3,36.6,23.4,24826,3686,19528,1612,2798,2181,32,357,228
Montana,2010,990958,2564.1,372.6,2035.0,156.5,275.8,224.2,2.5,33.5,15.5,25409,3692,20166,1551,2733,2222,25,332,154
Montana,2011,997667,2394.1,335.5,1913.4,145.2,276.1,219.4,2.9,36.7,17.1,23885,3347,19089,1449,2755,2189,29,366,171
Montana,2012,1005141,2583.7,387.4,2028.3,168.0,272.2,212.8,2.7,37.7,19.0,25970,3894,20387,1689,2736,2139,27,379,191
Montana,2013,1015165,190.2,2556.5,400.3,1974.0,252.9,20.1,2.2,40.4,28.3,1931,25953,4064,20039,2567,204,22,410,287
Montana,2014,1023579,247.4,2472.9,351.2,1922.1,323.7,19.8,3.6,52.9,42.0,2532,25312,3595,19674,3313,203,37,541,430
Montana,2015,1032949,272.8,2623.6,371.6,2017.9,349.6,20.3,3.5,53.0,41.7,2818,27100,3838,20844,3611,210,36,547,431
Montana,2016,1042520,2683.5,377.4,2043.0,263.1,368.3,283.9,3.5,55.4,25.5,27976,3934,21299,2743,3840,2960,36,578,266
Montana,2017,1050493,2591.6,344.1,2000.8,246.7,377.1,286.7,3.9,58.4,28.1,27225,3615,21018,2592,3961,3012,41,613,295
Montana,2018,1062305,2496.3,306.6,1926.5,263.2,374.1,293.7,3.2,51.9,25.3,26518,3257,20465,2796,3974,3120,34,551,269
Montana,2019,1068778,2193.2,270.1,1700.6,222.4,404.9,324.9,2.5,58.4,19.2,23440,2887,18176,2377,4328,3472,27,624,205
Nevada,1960,285278,3294.7,913.5,1989.3,391.9,145.8,50.5,8.8,12.6,74.0,9399,2606,5675,1118,416,144,25,36,211
Nevada,1961,299000,3436.8,911.0,2052.2,473.6,183.6,62.5,7.0,8.0,106.0,10276,2724,6136,1416,549,187,21,24,317
Nevada,1962,335000,3496.1,886.9,2105.7,503.6,212.2,77.9,8.1,19.7,106.6,11712,2971,7054,1687,711,261,27,66,357
Nevada,1963,368000,4385.1,1147.0,2565.5,672.6,205.2,62.2,7.9,16.3,118.8,16137,4221,9441,2475,755,229,29,60,437
Nevada,1964,408000,4015.0,1082.4,2415.7,516.9,240.9,110.0,7.8,13.2,109.8,16381,4416,9856,2109,983,449,32,54,448
Nevada,1965,440000,3537.5,878.0,2222.5,437.0,216.6,95.2,8.4,15.5,97.5,15565,3863,9779,1923,953,419,37,68,429
Nevada,1966,454000,3407.9,931.5,2091.2,385.2,217.4,98.5,10.6,11.5,96.9,15472,4229,9494,1749,987,447,48,52,440
Nevada,1967,444000,4056.3,1066.2,2513.3,476.8,247.7,104.7,10.8,14.4,117.8,18010,4734,11159,2117,1100,465,48,64,523
Nevada,1968,453000,4183.7,1282.1,2451.9,449.7,278.4,112.6,5.5,17.4,142.8,18952,5808,11107,2037,1261,510,25,79,647
Nevada,1969,457000,4786.4,1366.5,2859.7,560.2,359.3,158.9,9.0,20.6,170.9,21874,6245,13069,2560,1642,726,41,94,781
Nevada,1970,488738,5365.2,1660.6,3044.0,660.7,398.6,181.7,8.8,19.6,188.4,26222,8116,14877,3229,1948,888,43,96,921
Nevada,1971,507000,5089.3,1505.9,2977.1,606.3,372.2,162.9,11.4,26.6,171.2,25803,7635,15094,3074,1887,826,58,135,868
Nevada,1972,527000,5420.5,1757.5,3099.6,563.4,429.6,192.0,13.5,34.0,190.1,28566,9262,16335,2969,2264,1012,71,179,1002
Nevada,1973,548000,6060.0,2149.8,3299.1,611.1,572.1,251.8,12.2,46.0,262.0,33209,11781,18079,3349,3135,1380,67,252,1436
Nevada,1974,573000,7144.7,2452.5,4086.0,606.1,682.4,344.5,14.8,45.2,277.8,40939,14053,23413,3473,3910,1974,85,259,1592
Nevada,1975,592000,7474.2,2447.1,4517.1,510.0,678.7,316.0,13.0,47.1,302.5,44247,14487,26741,3019,4018,1871,77,279,1791
Nevada,1976,610000,7615.1,2392.5,4717.4,505.2,691.0,337.4,11.5,47.2,294.9,46452,14594,28776,3082,4215,2058,70,288,1799
Nevada,1977,633000,7225.0,2453.1,4212.6,559.2,743.0,355.0,15.8,49.1,323.1,45734,15528,26666,3540,4703,2247,100,311,2045
Nevada,1978,660000,7506.1,2659.2,4245.2,601.7,780.8,351.8,15.5,53.9,359.5,49540,17551,28018,3971,5153,2322,102,356,2373
Nevada,1979,702000,7996.0,2820.4,4471.2,704.4,835.6,351.0,17.5,59.5,407.5,56132,19799,31388,4945,5866,2464,123,418,2861
Nevada,1980,800312,7941.4,2906.7,4356.3,678.4,912.6,364.9,20.0,67.2,460.6,63556,23263,34864,5429,7304,2920,160,538,3686
Nevada,1981,845000,7695.5,2727.3,4373.4,594.8,896.4,356.1,17.5,64.9,458.0,65027,23046,36955,5026,7575,3009,148,548,3870
Nevada,1982,881000,7095.6,2412.7,4117.9,564.9,805.4,310.7,13.6,61.5,419.6,62512,21256,36279,4977,7096,2737,120,542,3697
Nevada,1983,891000,6046.1,2011.4,3563.3,471.4,655.2,284.0,12.8,51.3,307.2,53871,17922,31749,4200,5838,2530,114,457,2737
Nevada,1984,911000,5932.5,1978.4,3458.6,495.5,628.5,278.0,10.8,60.7,279.0,54045,18023,31508,4514,5726,2533,98,553,2542
Nevada,1985,936000,5907.5,1849.6,3561.5,496.4,667.1,321.7,10.3,60.3,274.9,55294,17312,33336,4646,6244,3011,96,564,2573
Nevada,1986,963000,5570.8,1603.9,3489.2,477.7,718.9,354.5,12.6,64.9,286.9,53647,15446,33601,4600,6923,3414,121,625,2763
Nevada,1987,1007000,5675.7,1629.4,3491.3,555.0,695.7,353.0,8.4,61.8,272.5,57154,16408,35157,5589,7006,3555,85,622,2744
Nevada,1988,1060000,5672.5,1544.9,3528.4,599.2,780.7,405.2,10.5,73.8,291.2,60128,16376,37401,6351,8275,4295,111,782,3087
Nevada,1989,1111000,5646.4,1404.8,3662.1,579.6,625.3,306.9,8.2,59.6,250.6,62732,15607,40686,6439,6947,3410,91,662,2784
Nevada,1990,1201833,5462.7,1367.4,3502.7,592.5,600.9,290.7,9.7,62.2,238.3,65652,16434,42097,7121,7222,3494,116,748,2864
Nevada,1991,1284000,5621.7,1403.9,3565.5,652.3,677.0,286.7,11.8,66.0,312.5,72183,18026,45781,8376,8693,3681,152,848,4012
Nevada,1992,1327000,5506.9,1289.2,3520.3,697.4,696.8,291.8,10.9,62.8,331.3,73077,17108,46714,9255,9247,3872,145,833,4397
Nevada,1993,1389000,5304.9,1245.0,3321.6,738.3,875.2,463.9,10.4,60.9,340.1,73685,17293,46137,10255,12157,6443,144,846,4724
Nevada,1994,1457000,5675.6,1354.5,3561.6,759.4,1001.9,569.1,11.7,68.7,352.4,82693,19735,51893,11065,14597,8292,170,1001,5134
Nevada,1995,1530000,5634.2,1322.5,3566.2,745.4,945.2,548.7,10.7,61.2,324.6,86203,20235,54563,11405,14461,8395,163,937,4966
Nevada,1996,1603000,5180.7,1220.1,3262.3,698.3,811.3,436.6,13.7,53.4,307.6,83047,19558,52295,11194,13005,6998,220,856,4931
Nevada,1997,1677000,5265.8,1310.4,3167.1,788.3,798.7,425.3,11.2,59.9,302.4,88307,21975,53112,13220,13395,7132,187,1005,5071
Nevada,1998,1747000,4636.9,1137.6,2711.3,788.0,643.6,326.8,9.7,52.1,254.9,81006,19873,47367,13766,11244,5710,170,911,4453
Nevada,1999,1809253,4083.1,973.5,2385.9,723.7,569.9,276.0,9.1,52.1,232.6,73874,17613,43167,13094,10311,4994,165,943,4209
Nevada,2000,1998257,3744.4,877.1,2208.2,659.2,524.2,247.3,6.5,43.0,227.3,74823,17526,44125,13172,10474,4942,129,860,4543
Nevada,2001,2097722,3693.8,844.3,2148.7,700.9,589.2,303.4,8.6,42.1,235.1,77486,17711,45073,14702,12359,6364,180,883,4932
Nevada,2002,2167455,3870.7,874.3,2189.6,806.8,639.3,352.0,8.4,42.8,236.1,83896,18951,47459,17486,13856,7629,181,928,5118
Nevada,2003,2242207,4287.2,979.3,2378.1,929.8,616.0,335.4,8.8,38.8,233.0,96128,21958,53321,20849,13813,7520,197,871,5225
Nevada,2004,2332898,4210.0,992.0,2247.8,970.3,616.4,357.8,7.4,40.9,210.3,98215,23142,52438,22635,14379,8348,172,954,4905
Nevada,2005,2412301,4246.0,973.4,2156.0,1116.0,608.0,361.9,8.5,42.1,194.9,102424,23481,52012,26931,14654,8730,206,1016,4702
Nevada,2006,2495529,4100.9,997.9,2020.8,1082.2,748.8,414.0,9.1,43.8,282.0,102338,24902,50429,27007,18687,10331,226,1092,7038
Nevada,2007,2565382,3785.7,971.0,1942.9,871.7,754.9,434.2,7.5,42.7,270.4,97118,24911,49844,22363,19365,11138,193,1096,6938
Nevada,2008,2600167,3461.5,932.8,1915.8,613.0,729.7,431.4,6.3,42.5,249.4,90006,24254,49814,15938,18973,11216,165,1106,6486
Nevada,2009,2643085,3063.7,836.7,1757.9,469.1,705.2,432.5,5.9,38.7,228.1,80976,22115,46463,12398,18639,11431,156,1024,6028
Nevada,2010,2704283,2773.5,824.1,1572.8,376.6,663.0,425.5,5.8,35.7,195.9,75004,22286,42533,10185,17929,11508,158,965,5298
Nevada,2011,2720028,2576.3,747.9,1476.3,352.1,568.1,371.0,5.1,33.6,158.4,70075,20342,40156,9577,15452,10092,139,913,4308
Nevada,2012,2758931,2809.4,801.8,1644.6,363.1,607.6,391.1,4.5,33.7,178.3,77510,22120,45372,10018,16763,10790,124,931,4918
Nevada,2013,2790136,360.6,2837.7,826.0,1653.4,603.0,185.8,5.8,50.8,39.1,10060,79177,23047,46132,16824,5183,163,1418,1090
Nevada,2014,2839099,372.1,2625.4,772.3,1494.3,635.6,209.7,6.0,47.8,35.0,10564,74538,21927,42426,18045,5954,170,1357,995
Nevada,2015,2890845,413.9,2668.3,773.5,1502.2,695.9,217.5,6.2,58.4,42.8,11965,77137,22360,43426,20118,6287,178,1688,1238
Nevada,2016,2940058,2586.6,641.1,1497.1,448.3,678.1,395.9,7.6,58.9,215.6,76047,18850,44017,13180,19936,11639,224,1733,6340
Nevada,2017,2998039,2612.4,668.7,1516.4,427.3,555.9,322.3,9.1,63.0,161.5,78322,20049,45461,12812,16667,9662,274,1890,4841
Nevada,2018,3034392,2438.2,584.7,1461.2,392.3,541.1,330.4,6.7,76.8,127.3,73985,17743,44338,11904,16420,10027,202,2329,3862
Nevada,2019,3080156,2322.1,503.5,1453.0,365.6,493.8,312.3,4.6,70.2,106.7,71525,15510,44755,11260,15210,9620,143,2161,3286
New Mexico,1960,951023,2243.6,455.4,1524.8,263.4,143.0,83.8,7.4,12.3,39.5,21337,4331,14501,2505,1360,797,70,117,376
New Mexico,1961,983000,2062.4,443.2,1398.2,221.0,130.0,71.5,6.8,12.9,38.8,20273,4357,13744,2172,1278,703,67,127,381
New Mexico,1962,1020000,2122.9,515.3,1383.2,224.4,131.2,71.4,6.3,12.5,41.1,21654,5256,14109,2289,1338,728,64,127,419
New Mexico,1963,1018000,2287.1,597.2,1457.9,232.0,135.2,79.6,5.6,12.2,37.8,23283,6080,14841,2362,1376,810,57,124,385
New Mexico,1964,1008000,2510.2,672.8,1598.0,239.4,160.0,94.9,5.6,12.3,47.2,25303,6782,16108,2413,1613,957,56,124,476
New Mexico,1965,1029000,2660.7,735.0,1699.8,225.9,198.9,135.2,6.3,13.8,43.6,27379,7563,17491,2325,2047,1391,65,142,449
New Mexico,1966,1022000,3046.3,917.8,1856.3,272.2,217.3,152.7,6.3,13.5,44.8,31133,9380,18971,2782,2221,1561,64,138,458
New Mexico,1967,1003000,3038.6,851.3,1932.0,255.2,231.8,164.3,6.6,15.5,45.5,30477,8539,19378,2560,2325,1648,66,155,456
New Mexico,1968,1015000,3546.5,970.2,2245.5,330.7,250.5,172.5,6.4,21.1,50.5,35997,9848,22792,3357,2543,1751,65,214,513
New Mexico,1969,994000,4222.6,1230.8,2577.7,414.2,289.8,193.4,6.3,25.1,65.1,41973,12234,25622,4117,2881,1922,63,249,647
New Mexico,1970,1016000,4131.6,1196.5,2532.4,402.8,304.4,204.8,9.6,22.3,67.6,41977,12156,25729,4092,3093,2081,98,227,687
New Mexico,1971,1030000,4718.0,1417.1,2842.1,458.7,387.8,246.4,12.0,26.2,103.1,48595,14596,29274,4725,3994,2538,124,270,1062
New Mexico,1972,1065000,4516.6,1469.5,2667.5,379.6,431.7,265.0,11.5,33.7,121.6,48102,15650,28409,4043,4598,2822,122,359,1295
New Mexico,1973,1106000,4460.2,1501.0,2614.3,344.9,471.9,298.3,11.8,33.1,128.8,49330,16601,28914,3815,5219,3299,130,366,1424
New Mexico,1974,1122000,4762.6,1583.1,2873.4,306.1,450.4,279.6,11.3,34.8,124.6,53436,17762,32240,3434,5053,3137,127,391,1398
New Mexico,1975,1147000,5304.6,1728.7,3258.8,317.2,534.8,353.8,13.3,41.0,126.7,60844,19828,37378,3638,6134,4058,153,470,1453
New Mexico,1976,1168000,5660.6,1679.5,3651.5,329.5,554.4,378.9,9.7,41.0,124.7,66116,19617,42650,3849,6475,4426,113,479,1457
New Mexico,1977,1190000,4686.7,1418.7,3008.6,259.5,500.9,343.4,8.8,39.1,109.6,55772,16882,35802,3088,5961,4087,105,465,1304
New Mexico,1978,1212000,4652.1,1335.6,3002.7,313.8,528.2,363.8,10.2,42.7,111.6,56384,16188,36393,3803,6402,4409,124,517,1352
New Mexico,1979,1241000,5202.5,1481.5,3363.8,357.2,586.0,405.6,12.4,46.9,121.0,64563,18385,41745,4433,7272,5034,154,582,1502
New Mexico,1980,1295474,5364.1,1492.5,3521.0,350.6,615.0,430.7,13.1,43.3,127.9,69490,19335,45613,4542,7967,5579,170,561,1657
New Mexico,1981,1327000,5528.9,1613.0,3560.8,355.1,671.7,472.2,11.4,47.3,140.8,73369,21405,47252,4712,8913,6266,151,628,1868
New Mexico,1982,1359000,5873.1,1628.8,3929.5,314.9,734.5,548.4,11.6,48.3,126.2,79816,22135,53402,4279,9982,7453,158,656,1715
New Mexico,1983,1399000,5659.4,1559.2,3793.9,306.3,686.8,515.9,8.9,48.0,114.0,79175,21813,53077,4285,9608,7218,124,671,1595
New Mexico,1984,1424000,5555.3,1639.7,3595.2,320.5,688.1,493.6,9.1,55.0,130.3,79108,23349,51195,4564,9798,7029,130,783,1856
New Mexico,1985,1450000,5782.3,1753.9,3682.6,345.7,703.9,505.1,10.9,49.8,138.1,83843,25432,53398,5013,10207,7324,158,722,2003
New Mexico,1986,1479000,5900.3,1844.7,3712.4,343.3,725.6,537.7,11.5,46.9,129.5,87266,27283,54906,5077,10731,7952,170,693,1916
New Mexico,1987,1500000,5918.3,1787.7,3785.1,345.5,628.5,466.9,10.1,43.1,108.3,88775,26815,56777,5183,9427,7004,152,646,1625
New Mexico,1988,1510000,5948.1,1836.9,3721.3,389.9,658.1,505.2,11.5,38.4,103.1,89817,27737,56192,5888,9938,7628,173,580,1557
New Mexico,1989,1528000,5870.0,1711.1,3809.0,349.9,703.9,544.1,8.6,45.9,105.2,89693,26146,58201,5346,10755,8314,132,702,1607
New Mexico,1990,1515069,5903.9,1738.7,3828.5,336.7,780.2,606.2,9.2,49.7,115.1,89448,26343,58004,5101,11821,9185,139,753,1744
New Mexico,1991,1548000,5844.6,1723.0,3775.3,346.3,834.8,651.6,10.5,52.4,120.3,90474,26672,58441,5361,12922,10086,163,811,1862
New Mexico,1992,1581000,5499.2,1511.4,3609.9,377.9,934.9,724.1,8.9,62.6,139.3,86942,23896,57072,5974,14781,11448,141,990,2202
New Mexico,1993,1616000,5336.4,1421.2,3510.1,405.1,929.7,731.1,8.0,52.1,138.4,86236,22966,56723,6547,15024,11815,130,842,2237
New Mexico,1994,1654000,5298.5,1326.8,3466.9,504.8,889.2,685.4,10.7,52.4,140.8,87638,21945,57343,8350,14708,11336,177,866,2329
New Mexico,1995,1685000,5608.8,1447.1,3648.5,513.2,819.2,599.3,8.8,56.6,154.5,94508,24383,61478,8647,13804,10098,148,954,2604
New Mexico,1996,1713000,5761.7,1376.9,3802.6,582.2,840.6,603.2,11.5,63.5,162.4,98698,23586,65139,9973,14399,10332,197,1088,2782
New Mexico,1997,1730000,6053.2,1452.4,3883.7,717.2,853.3,623.7,7.7,50.4,171.4,104721,25126,67188,12407,14762,10790,134,872,2966
New Mexico,1998,1737000,5757.7,1394.0,3743.9,619.9,961.4,732.0,10.9,55.1,163.4,100011,24213,65031,10767,16700,12714,190,957,2839
New Mexico,1999,1739844,5128.0,1234.7,3426.3,467.1,834.6,622.3,9.8,54.3,148.2,89220,21481,59613,8126,14520,10827,170,944,2579
New Mexico,2000,1819046,4761.0,1173.1,3184.4,403.6,757.9,562.4,7.4,50.7,137.4,86605,21339,57925,7341,13786,10230,135,922,2499
New Mexico,2001,1830935,4538.4,1067.9,3080.7,389.8,780.4,581.3,5.4,46.4,147.2,83095,19552,56406,7137,14288,10644,99,850,2695
New Mexico,2002,1852044,4345.3,1060.1,2883.6,401.6,740.7,558.0,8.2,55.5,119.1,80477,19634,53406,7437,13719,10334,152,1027,2206
New Mexico,2003,1878562,4089.1,1011.3,2693.3,384.5,667.3,507.9,6.2,50.0,103.1,76816,18997,50595,7224,12535,9542,116,940,1937
New Mexico,2004,1903006,4198.4,1047.0,2736.1,415.2,687.4,515.6,8.9,54.6,108.4,79895,19924,52069,7902,13081,9811,169,1039,2062
New Mexico,2005,1925985,4132.0,1087.2,2633.0,412.0,646.0,486.5,7.5,54.1,98.3,79575,20939,50707,7929,12448,9370,144,1041,1893
New Mexico,2006,1954599,3888.3,1069.6,2346.5,472.2,654.7,485.8,6.9,54.9,107.2,76000,20906,45864,9230,12797,9495,134,1073,2095
New Mexico,2007,1969915,3815.8,1057.1,2306.8,451.9,675.7,496.3,9.3,52.2,117.9,75168,20823,45442,8903,13311,9777,183,1028,2323
New Mexico,2008,1984356,3815.7,1043.5,2368.3,404.0,653.5,480.6,8.1,56.3,108.4,75718,20706,46995,8017,12967,9537,161,1118,2151
New Mexico,2009,2009671,3714.0,1092.5,2298.0,323.5,632.4,473.2,9.9,53.2,96.1,74639,21955,46182,6502,12709,9510,198,1069,1932
New Mexico,2010,2065913,3425.9,1017.6,2154.2,254.1,588.0,456.6,6.8,46.4,78.2,70776,21023,44503,5250,12147,9432,140,959,1616
New Mexico,2011,2078674,3538.3,1030.4,2248.1,259.8,572.7,441.1,7.6,41.2,82.7,73549,21419,46730,5400,11904,9170,158,856,1720
New Mexico,2012,2085538,3600.7,1025.3,2313.4,261.9,559.1,419.1,5.6,45.9,88.6,75094,21384,48247,5463,11660,8740,116,957,1847
New Mexico,2013,2085287,449.9,3704.8,1029.9,2391.8,613.0,86.8,6.0,70.3,54.0,9382,77256,21476,49875,12782,1810,125,1465,1126
New Mexico,2014,2085572,421.8,3542.3,887.3,2353.4,597.4,100.0,4.8,70.7,51.4,8797,73877,18505,49082,12459,2086,101,1475,1071
New Mexico,2015,2085109,451.2,3697.4,819.4,2469.1,656.1,119.2,5.6,80.2,58.3,9407,77094,17085,51483,13681,2485,117,1672,1215
New Mexico,2016,2081015,3937.1,830.4,2542.4,564.3,702.5,491.0,6.7,73.3,131.5,81931,17281,52907,11743,14619,10217,139,1526,2737
New Mexico,2017,2088070,3941.7,858.1,2519.9,563.8,783.5,537.8,7.1,60.3,178.3,82306,17917,52617,11772,16359,11230,148,1259,3722
New Mexico,2018,2095428,3419.7,767.8,2166.1,485.8,856.6,648.9,8.0,64.6,135.1,71657,16088,45390,10179,17949,13598,167,1354,2830
New Mexico,2019,2096829,3112.7,696.8,1988.8,427.2,832.2,650.5,8.6,61.4,111.6,65269,14610,41702,8957,17450,13640,181,1288,2341
Oregon,1960,1768687,1907.5,405.7,1371.2,130.7,69.7,26.0,2.4,9.4,31.8,33738,7175,24252,2311,1232,460,43,166,563
Oregon,1961,1799000,1932.1,404.4,1388.7,138.9,69.0,23.9,2.7,7.7,34.8,34758,7276,24983,2499,1242,430,48,138,626
Oregon,1962,1864000,1979.8,443.6,1387.9,148.3,78.4,27.8,2.9,9.3,38.3,36903,8268,25871,2764,1461,519,54,174,714
Oregon,1963,1826000,2134.1,483.2,1479.9,171.0,76.3,34.1,3.0,8.8,30.3,38969,8823,27023,3123,1393,623,55,161,554
Oregon,1964,1871000,2428.1,573.3,1646.8,207.9,107.4,56.0,1.8,12.0,37.6,45429,10727,30812,3890,2009,1047,34,225,703
Oregon,1965,1899000,2637.5,636.1,1798.9,202.5,120.6,59.3,3.4,11.9,46.0,50086,12079,34161,3846,2290,1126,65,226,873
Oregon,1966,1955000,2860.9,685.1,1935.5,240.2,126.3,65.2,2.7,12.6,45.8,55930,13394,37840,4696,2470,1275,53,247,895
Oregon,1967,1999000,3307.7,857.4,2176.8,273.4,157.4,76.1,3.1,12.4,65.9,66121,17140,43515,5466,3147,1521,61,248,1317
Oregon,1968,2008000,3537.0,945.1,2321.3,270.6,197.0,100.0,3.2,17.2,76.5,71023,18978,46612,5433,3955,2009,64,346,1536
Oregon,1969,2032000,3987.0,1124.7,2543.9,318.5,222.8,113.9,4.0,18.3,86.6,81016,22853,51692,6471,4527,2315,81,371,1760
Oregon,1970,2091385,4431.3,1273.4,2825.0,332.8,256.9,131.7,4.6,18.0,102.5,92675,26632,59082,6961,5373,2755,97,377,2144
Oregon,1971,2158000,4646.2,1340.7,2944.5,361.0,293.6,157.7,3.2,22.2,110.4,100266,28933,63543,7790,6335,3404,70,478,2383
Oregon,1972,2182000,4750.8,1468.8,2895.4,386.6,297.6,156.3,5.5,26.3,109.5,103662,32049,63178,8435,6494,3411,119,574,2390
Oregon,1973,2225000,5004.4,1607.7,2988.5,408.2,292.7,159.0,4.9,29.3,99.4,111348,35772,66494,9082,6512,3538,110,653,2211
Oregon,1974,2266000,5977.3,1843.2,3665.5,468.7,367.4,198.7,5.6,32.3,130.8,135446,41766,83060,10620,8326,4503,127,732,2964
Oregon,1975,2288000,6313.7,1911.6,3935.9,466.2,438.5,269.4,6.2,32.6,130.3,144457,43738,90053,10666,10034,6165,142,745,2982
