state,year,population,property_rates_all,rates_burglary,rates_larceny,rates_motor,violent_rates_all,rates_assault,rates_murder,rates_rape,rates_robbery,property_total_all,total_burglary,total_larceny,total_motor,violent_total_all,total_assault,total_murder,total_rape,total_robbery
Kentucky,1964,3159000,1472.8,461.3,868.3,143.3,110.4,61.0,5.2,8.0,36.1,46527,14571,27430,4526,3486,1928,164,254,1140
Kentucky,1965,3179000,1480.8,444.8,884.3,151.7,108.9,60.4,5.3,6.6,36.7,47074,14140,28112,4822,3463,1919,168,209,1167
Kentucky,1966,3183000,1606.7,482.6,896.4,227.7,131.7,73.5,7.0,8.3,42.8,51141,15360,28532,7249,4191,2341,223,265,1362
Kentucky,1967,3189000,1715.6,482.9,950.9,281.8,140.6,77.2,7.2,9.1,47.1,54712,15399,30325,8988,4484,2461,230,291,1502
Kentucky,1968,3229000,1826.4,522.5,971.7,332.2,164.7,85.4,8.9,10.2,60.1,58974,16872,31376,10726,5317,2758,288,330,1941
Kentucky,1969,3232000,1987.1,569.3,1072.0,345.9,177.8,86.7,10.4,11.4,69.2,64224,18399,34646,11179,5745,2803,336,370,2236
Kentucky,1970,3219311,2261.8,703.9,1211.5,346.3,222.3,124.7,11.1,13.7,72.8,72814,22662,39002,11150,7157,4015,357,441,2344
Kentucky,1971,3282000,2246.6,719.0,1195.4,332.3,235.1,131.9,10.9,14.9,77.4,73733,23596,39232,10905,7717,4329,358,489,2541
Kentucky,1972,3299000,2007.9,650.2,1075.9,281.8,225.7,117.1,9.8,15.7,83.2,66242,21449,35495,9298,7446,3862,323,517,2744
Kentucky,1973,3342000,2045.2,679.7,1139.2,226.2,220.1,109.1,9.7,16.3,85.1,68349,22716,38072,7561,7356,3645,323,545,2843
Kentucky,1974,3357000,2525.7,830.1,1466.8,228.8,234.0,113.7,10.3,17.6,92.3,84787,27865,49240,7682,7857,3818,347,592,3100
Kentucky,1975,3396000,3000.3,962.8,1774.2,263.4,264.0,135.3,10.2,15.4,103.2,101891,32696,60251,8944,8967,4595,345,523,3504
Kentucky,1976,3428000,3034.7,930.2,1857.7,246.8,262.2,135.1,10.6,17.8,98.7,104029,31886,63683,8460,8987,4632,362,611,3382
Kentucky,1977,3458000,2779.8,872.2,1662.1,245.4,233.6,123.3,10.1,19.1,81.1,96124,30162,57477,8485,8077,4263,349,659,2806
Kentucky,1978,3498000,2799.9,884.6,1664.7,250.6,223.2,112.1,9.0,20.7,81.3,97939,30942,58231,8766,7807,3921,316,725,2845
Kentucky,1979,3527000,2935.9,909.6,1770.1,256.2,248.0,126.1,9.5,20.4,92.1,103548,32082,62431,9035,8748,4447,335,719,3247
Kentucky,1980,3641479,3167.1,1040.8,1875.5,250.7,266.7,143.5,8.8,19.2,95.2,115328,37901,68296,9131,9711,5224,321,698,3468
Kentucky,1981,3661000,3242.0,1062.4,1944.7,235.0,289.5,159.5,8.4,20.9,100.7,118690,38893,71194,8603,10599,5838,308,766,3687
Kentucky,1982,3667000,3253.4,1029.1,1991.3,233.1,315.0,188.0,9.7,20.0,97.3,119304,37736,73020,8548,11550,6893,355,734,3568
Kentucky,1983,3714000,3112.6,977.0,1920.4,215.2,322.2,203.3,9.8,22.0,87.1,115602,36286,71322,7994,11967,7550,364,817,3236
Kentucky,1984,3723000,2680.7,785.2,1715.3,180.2,277.8,178.4,6.6,22.2,70.7,99803,29234,63860,6709,10342,6641,244,826,2631
Kentucky,1985,3726000,2641.7,771.3,1677.2,193.2,305.5,201.3,6.9,21.6,75.7,98428,28739,62491,7198,11384,7501,256,806,2821
Kentucky,1986,3728000,2757.8,824.2,1740.4,193.2,334.4,222.2,6.7,23.1,82.5,102810,30725,64882,7203,12467,8283,248,860,3076
Kentucky,1987,3727000,2932.2,847.1,1892.5,192.7,337.8,219.1,7.5,21.0,90.2,109284,31571,70532,7181,12589,8167,280,781,3361
Kentucky,1988,3721000,2804.7,826.3,1792.8,185.5,330.1,227.3,6.2,22.4,74.3,104362,30747,66711,6904,12284,8456,229,835,2764
Kentucky,1989,3727000,2960.2,819.1,1921.4,219.8,356.9,248.3,7.9,24.6,76.1,110328,30526,71611,8191,13302,9256,293,917,2836
Kentucky,1990,3685296,2909.1,766.9,1942.7,199.4,390.4,285.2,7.2,29.0,69.1,107208,28264,71594,7350,14386,10509,264,1068,2545
Kentucky,1991,3713000,2920.3,796.6,1909.1,214.6,438.0,312.7,6.8,35.4,83.1,108430,29576,70885,7969,16262,11610,253,1315,3084
Kentucky,1992,3755000,2788.1,729.1,1842.5,216.5,535.5,410.4,5.8,32.2,87.2,104692,27378,69186,8128,20107,15409,216,1209,3273
Kentucky,1993,3789000,2797.0,740.1,1840.7,216.2,462.7,331.4,6.6,34.3,90.4,105979,28041,69745,8193,17530,12555,249,1301,3425
Kentucky,1994,3827000,2893.3,750.4,1919.2,223.6,444.0,308.4,6.4,35.3,93.9,110725,28718,73449,8558,16991,11802,244,1350,3595
Kentucky,1995,3860000,2987.0,735.5,1992.4,259.1,364.7,222.0,7.2,31.9,103.7,115298,28389,76906,10003,14079,8571,276,1231,4001
Kentucky,1996,3884000,2845.8,688.4,1896.3,261.1,320.5,189.2,5.9,31.7,93.8,110531,26736,73653,10142,12448,7347,228,1230,3643
Kentucky,1997,3908000,2810.1,681.6,1880.4,248.1,316.9,187.0,5.8,33.4,90.7,109819,26638,73487,9694,12386,7308,228,1304,3546
Kentucky,1998,3936000,2787.6,711.3,1828.5,247.8,328.0,205.7,6.0,28.1,88.1,109721,27998,71971,9752,12909,8097,237,1107,3468
Kentucky,1999,3960825,2645.1,635.7,1785.5,223.9,308.3,195.8,5.1,29.0,78.4,104768,25180,70719,8869,12212,7757,203,1148,3104
Kentucky,2000,4041769,2665.2,626.2,1809.6,229.5,294.5,182.2,4.8,27.0,80.6,107723,25308,73141,9274,11903,7363,193,1091,3256
Kentucky,2001,4068816,2638.5,662.7,1756.0,219.8,258.3,147.7,4.4,25.8,80.3,107356,26964,71448,8944,10510,6009,181,1051,3269
Kentucky,2002,4089822,2655.1,657.5,1769.7,227.9,271.4,163.6,4.7,26.6,76.6,108590,26891,72378,9321,11101,6692,191,1087,3131
Kentucky,2003,4118189,2510.1,632.2,1677.5,200.4,248.5,138.5,4.4,27.3,78.3,103370,26034,69083,8253,10232,5703,181,1124,3224
Kentucky,2004,4141835,2540.2,625.4,1703.0,211.8,245.1,130.6,5.7,29.9,78.9,105209,25902,70535,8772,10152,5410,236,1238,3268
Kentucky,2005,4172608,2531.0,634.1,1686.0,211.0,267.0,139.8,4.6,34.1,88.4,105608,26458,70354,8796,11134,5833,190,1421,3690
Kentucky,2006,4206074,2601.7,662.5,1716.5,222.6,270.1,143.3,4.1,31.2,91.5,109428,27867,72197,9364,11361,6026,173,1312,3850
Kentucky,2007,4241474,2546.0,655.9,1685.5,204.6,290.7,157.7,4.9,32.2,95.9,107987,27820,71489,8678,12329,6690,206,1365,4068
Kentucky,2008,4269245,2681.8,692.3,1810.1,179.4,297.2,162.8,4.7,34.1,95.6,114492,29556,77279,7657,12690,6952,201,1457,4080
Kentucky,2009,4314113,2524.6,692.6,1690.7,141.3,255.0,130.8,4.3,35.5,84.4,108914,29880,72938,6096,11000,5643,184,1531,3642
Kentucky,2010,4347223,2557.3,700.3,1713.5,143.5,243.9,120.3,4.3,33.1,86.2,111170,30443,74488,6239,10604,5230,188,1438,3748
Kentucky,2011,4366814,2725.9,750.0,1822.5,153.5,239.6,117.0,3.5,34.3,84.8,119037,32750,79586,6701,10465,5110,151,1499,3705
Kentucky,2012,4380415,2552.9,675.4,1725.2,152.2,222.6,108.4,4.5,29.0,80.7,111826,29587,75571,6668,9752,4750,195,1272,3535
Kentucky,2013,4395295,95.5,2362.9,596.4,1629.3,209.8,73.9,3.8,36.7,25.6,4198,103857,26213,71612,9222,3246,167,1611,1126
Kentucky,2014,4413457,99.8,2246.9,526.7,1577.1,211.6,75.6,3.6,32.6,20.0,4404,99166,23244,69604,9340,3336,160,1440,883
Kentucky,2015,4425092,105.5,2177.6,503.0,1498.7,218.7,74.7,4.7,33.7,22.5,4668,96362,22260,66320,9676,3307,209,1492,997
Kentucky,2016,4436974,2189.7,469.6,1497.4,222.8,232.3,113.5,5.9,37.0,75.9,97158,20834,66438,9886,10308,5038,260,1641,3369
Kentucky,2017,4454189,2129.1,453.4,1445.7,230.0,225.8,116.2,5.9,37.3,66.4,94833,20195,64394,10244,10056,5174,263,1661,2958
Kentucky,2018,4468402,1962.6,384.7,1348.2,229.6,211.9,113.2,5.5,38.2,55.0,87695,17190,60244,10261,9467,5059,244,1707,2457
Kentucky,2019,4467673,1897.4,345.7,1323.5,228.2,217.1,128.6,4.9,35.2,48.4,84769,15443,59130,10196,9701,5747,221,1572,2161
Louisiana,1960,3257022,1342.0,387.3,764.3,190.4,153.2,90.8,8.3,8.6,45.6,43709,12615,24893,6201,4990,2957,270,279,1484
Louisiana,1961,3321000,1120.7,336.6,614.4,169.6,135.7,76.9,6.4,8.0,44.4,37217,11180,20404,5633,4508,2554,211,267,1476
Louisiana,1962,3330000,1194.8,327.1,683.5,184.3,137.2,84.7,6.8,6.8,39.0,39787,10891,22759,6137,4570,2821,225,226,1298
Louisiana,1963,3418000,1385.1,395.8,791.3,198.1,169.6,114.2,6.9,6.2,42.3,47344,13528,27046,6770,5798,3905,235,212,1446
Louisiana,1964,3468000,1614.9,482.4,901.6,230.9,205.9,133.2,8.3,11.1,53.3,56006,16730,31267,8009,7140,4620,287,384,1849
Louisiana,1965,3534000,1568.1,452.3,913.3,202.5,203.1,132.6,8.1,11.1,51.3,55418,15983,32277,7158,7178,4686,285,394,1813
Louisiana,1966,3603000,1917.0,578.5,1073.7,264.8,241.2,147.9,9.9,16.6,66.8,69069,20845,38685,9539,8689,5330,355,597,2407
Louisiana,1967,3662000,2113.8,656.2,1176.3,281.3,275.0,167.2,9.3,16.5,82.1,77406,24030,43075,10301,10071,6122,341,603,3005
Louisiana,1968,3732000,2192.7,678.0,1232.1,282.6,314.6,198.4,9.5,16.4,90.3,81831,25303,45981,10547,11742,7406,354,613,3369
Louisiana,1969,3745000,2391.8,694.6,1373.1,324.2,360.3,226.0,9.5,22.1,102.6,89574,26013,51421,12140,13492,8464,356,829,3843
Louisiana,1970,3643180,2902.5,890.0,1627.7,384.7,413.5,237.8,11.7,23.1,140.8,105742,32426,59300,14016,15063,8665,426,841,5131
Louisiana,1971,3681000,3043.0,911.9,1729.4,401.7,413.1,243.2,11.1,23.7,135.1,112014,33567,63661,14786,15208,8953,409,872,4974
Louisiana,1972,3720000,2960.2,903.1,1700.6,356.4,422.4,252.8,13.2,23.0,133.4,110118,33597,63262,13259,15712,9403,491,855,4963
Louisiana,1973,3764000,2977.3,962.1,1690.4,324.9,425.6,249.3,15.4,22.2,138.6,112067,36212,63625,12230,16020,9384,581,837,5218
Louisiana,1974,3764000,3343.7,1045.7,1956.2,341.7,472.7,275.1,16.0,25.2,156.3,125855,39362,73633,12860,17794,10356,604,949,5885
Louisiana,1975,3791000,3645.0,1114.6,2191.8,338.5,478.4,289.0,12.6,23.7,153.1,138181,42255,83093,12833,18137,10957,477,899,5804
Louisiana,1976,3841000,3888.2,1140.6,2447.0,300.6,472.8,308.5,13.2,26.8,124.3,149347,43810,93991,11546,18161,11851,506,1028,4776
Louisiana,1977,3921000,3973.1,1165.5,2469.9,337.7,524.8,335.5,15.5,30.9,142.9,155785,45701,96843,13241,20577,13153,609,1213,5602
Louisiana,1978,3966000,4207.4,1275.5,2570.3,361.6,584.9,360.7,15.8,34.8,173.7,166865,50587,101937,14341,23197,14306,625,1379,6887
Louisiana,1979,4026000,4682.4,1396.8,2877.7,407.9,676.3,401.4,16.9,38.6,219.4,188514,56237,115856,16421,27229,16161,682,1554,8832
Louisiana,1980,4199542,4788.8,1523.9,2888.4,376.5,665.0,407.8,15.7,44.5,197.0,201106,63997,121298,15811,27926,17127,661,1867,8271
Louisiana,1981,4305000,4629.4,1434.5,2832.9,362.0,638.3,379.2,15.6,41.4,202.0,199295,61756,121955,15584,27478,16325,673,1782,8698
Louisiana,1982,4362000,4642.1,1424.8,2881.7,335.6,669.1,400.6,16.0,39.9,212.6,202489,62151,125701,14637,29185,17472,698,1740,9275
Louisiana,1983,4438000,4385.7,1292.5,2782.6,310.6,640.9,396.8,14.2,39.9,190.0,194636,57359,123492,13785,28444,17612,629,1770,8433
Louisiana,1984,4462000,4432.5,1226.2,2898.9,307.5,678.0,432.8,12.9,41.8,190.5,197778,54711,129348,13719,30251,19311,575,1864,8501
Louisiana,1985,4481000,4869.3,1323.9,3163.1,382.3,694.2,453.3,10.9,39.8,190.3,218195,59326,141739,17130,31108,20313,487,1782,8526
Louisiana,1986,4501000,5319.8,1460.8,3417.4,441.6,758.2,481.6,12.8,40.1,223.8,239444,65751,153818,19875,34128,21676,575,1806,10071
Louisiana,1987,4461000,5180.2,1444.5,3323.2,412.5,693.0,467.0,11.1,35.9,179.0,231090,64441,148247,18402,30916,20833,496,1600,7987
Louisiana,1988,4420000,5043.3,1444.4,3148.0,450.9,717.4,458.3,11.6,38.5,209.0,222913,63843,139141,19929,31711,20259,512,1702,9238
Louisiana,1989,4382000,5459.5,1464.7,3473.5,521.3,781.8,491.4,14.9,38.2,237.3,239235,64184,152209,22842,34257,21532,653,1675,10397
Louisiana,1990,4219973,5588.2,1437.9,3548.6,601.7,898.4,569.2,17.2,42.2,269.8,235822,60677,149752,25393,37914,24022,724,1781,11387
Louisiana,1991,4252000,5473.5,1411.5,3488.6,573.4,951.0,614.3,16.9,40.9,278.9,232732,60017,148334,24381,40438,26120,720,1738,11860
Louisiana,1992,4287000,5561.9,1366.3,3567.5,628.1,984.6,653.4,17.4,42.3,271.4,238438,58574,152938,26926,42209,28013,747,1813,11636
Louisiana,1993,4295000,5784.9,1368.3,3802.9,613.7,1061.7,715.4,20.3,42.3,283.6,248461,58768,163334,26359,45600,30727,874,1817,12182
Louisiana,1994,4315000,5689.2,1279.0,3802.6,607.6,981.9,650.3,19.8,44.6,267.2,245488,55188,164081,26219,42369,28060,856,1923,11530
Louisiana,1995,4342000,5668.6,1231.7,3838.5,598.4,1007.4,679.0,17.0,42.7,268.6,246132,53481,166667,25984,43741,29484,740,1855,11662
Louisiana,1996,4351000,5909.7,1295.8,3982.3,631.6,929.1,593.5,17.5,41.5,276.6,257130,56379,173271,27480,40426,25823,762,1805,12036
Louisiana,1997,4352000,5593.4,1239.3,3748.0,606.0,855.9,559.7,15.7,41.3,239.1,243423,53935,163114,26374,37248,24360,682,1799,10407
Louisiana,1998,4369000,5318.8,1172.1,3605.1,541.6,779.5,531.9,12.8,36.8,198.0,232378,51210,157507,23661,34057,23237,560,1609,8651
Louisiana,1999,4372035,5014.1,1092.7,3425.2,496.2,732.7,515.2,10.7,33.1,173.6,219219,47775,149749,21695,32033,22526,468,1448,7591
Louisiana,2000,4468976,4741.7,1035.8,3229.9,475.9,681.1,466.6,12.5,33.5,168.5,211904,46289,144345,21270,30440,20851,560,1497,7532
Louisiana,2001,4470368,4646.0,1039.1,3121.8,485.1,686.3,467.7,11.2,31.4,175.9,207693,46451,139555,21687,30678,20910,501,1403,7864
Louisiana,2002,4476192,4442.1,1013.1,2978.0,451.0,663.3,456.7,13.2,34.2,159.1,198838,45350,133302,20186,29690,20445,593,1529,7123
Louisiana,2003,4493665,4310.5,991.9,2881.2,437.4,636.9,432.4,13.0,35.6,156.0,193698,44572,129471,19655,28622,19429,584,1601,7008
Louisiana,2004,4506685,4419.1,1006.5,2975.1,437.4,640.0,445.8,12.7,35.9,145.7,199153,45359,134080,19714,28844,20090,574,1616,6564
Louisiana,2005,4507331,3696.0,873.7,2504.0,319.0,597.0,436.6,10.0,31.5,118.4,166611,39382,112840,14389,26889,19681,450,1421,5337
Louisiana,2006,4287768,4080.8,1089.2,2626.2,365.4,721.2,533.0,12.9,37.0,138.3,174975,46703,112605,15667,30923,22853,555,1587,5928
Louisiana,2007,4293204,4204.7,1093.2,2755.3,356.2,740.4,545.5,14.6,33.2,147.1,180516,46932,118291,15293,31789,23421,625,1427,6316
Louisiana,2008,4410796,3880.9,1032.1,2541.3,307.5,671.4,489.2,12.3,28.3,141.5,171179,45524,112091,13564,29613,21578,544,1250,6241
Louisiana,2009,4492076,3842.7,1044.7,2540.1,258.0,642.9,464.1,11.8,30.1,136.9,172619,46928,114102,11589,28878,20848,529,1351,6150
Louisiana,2010,4545343,3644.8,999.6,2425.8,219.3,555.3,400.7,11.0,27.1,116.5,165667,45437,110260,9970,25241,18214,500,1230,5297
Louisiana,2011,4574766,3683.9,1010.8,2473.9,199.2,554.6,401.6,11.1,27.6,114.4,168529,46242,113174,9113,25373,18370,506,1262,5235
Louisiana,2012,4601893,3540.6,915.7,2453.7,171.3,496.9,342.0,10.8,25.2,119.0,162936,42140,112915,7881,22868,15740,495,1158,5475
Louisiana,2013,4625470,352.8,3582.0,890.4,2493.6,518.5,119.9,10.8,35.0,26.9,16319,165686,41184,115342,23984,5548,498,1619,1244
Louisiana,2014,4649676,352.4,3458.8,824.5,2421.6,514.7,122.5,10.3,29.6,21.3,16387,160824,38337,112596,23934,5695,477,1375,992
Louisiana,2015,4670724,373.7,3353.4,759.0,2385.8,539.7,118.8,10.3,36.9,27.0,17454,156629,35453,111435,25208,5550,481,1723,1260
Louisiana,2016,4681666,3297.7,740.5,2336.3,220.8,566.1,396.4,11.8,38.8,119.1,154386,34667,109380,10339,26502,18556,554,1816,5576
Louisiana,2017,4684333,3366.8,731.5,2401.3,234.0,557.0,390.3,12.4,39.9,114.4,157712,34265,112485,10962,26092,18285,582,1867,5358
Louisiana,2018,4659978,3276.0,668.1,2360.4,247.6,537.5,383.4,11.4,44.7,98.0,152661,31132,109993,11536,25049,17866,530,2085,4568
Louisiana,2019,4648794,3162.0,579.0,2352.4,230.5,549.3,402.1,11.7,48.9,86.6,146993,26918,109359,10716,25537,18695,544,2273,4025
Maryland,1960,3100689,1518.8,366.4,968.3,184.1,151.3,101.3,5.4,7.2,37.3,47092,11360,30024,5708,4691,3141,168,224,1158
Maryland,1961,3188000,1634.4,387.3,1049.6,197.5,155.6,101.1,4.5,8.2,41.7,52106,12348,33461,6297,4959,3224,143,262,1330
Maryland,1962,3191000,1736.4,403.8,1137.5,195.1,154.0,97.6,5.7,8.7,42.0,55410,12886,36298,6226,4915,3113,183,279,1340
Maryland,1963,3289000,1981.4,485.5,1258.3,237.6,160.6,92.6,6.3,9.4,52.3,65169,15968,41387,7814,5283,3047,207,308,1721
Maryland,1964,3432000,2170.0,545.9,1354.1,270.0,217.0,140.7,6.7,10.1,59.5,74473,18735,46471,9267,7446,4830,229,346,2041
Maryland,1965,3519000,2474.3,638.6,1529.7,306.0,285.1,181.5,6.7,13.9,82.9,87072,22474,53831,10767,10032,6388,236,489,2919
Maryland,1966,3613000,2852.6,754.3,1668.1,430.2,311.0,164.9,7.0,15.3,123.7,103066,27254,60270,15542,11236,5958,254,554,4470
Maryland,1967,3682000,3436.2,1014.8,1932.3,489.1,474.1,234.5,8.0,19.6,212.1,126522,37366,71147,18009,17458,8636,293,720,7809
Maryland,1968,3757000,3956.8,1301.2,2050.6,605.0,623.0,312.0,9.3,26.0,275.6,148656,48886,77041,22729,23405,11722,350,978,10355
Maryland,1969,3765000,3928.0,1114.7,2220.7,592.6,645.3,311.7,9.3,29.9,294.4,147891,41970,83610,22311,24295,11734,350,1125,11086
Maryland,1970,3922399,4016.1,1051.2,2417.3,547.6,624.9,253.3,9.2,23.9,338.6,157528,41234,94816,21478,24512,9934,362,936,13280
Maryland,1971,4000000,4177.8,1122.5,2528.5,526.8,621.4,259.9,11.2,24.9,325.4,167110,44900,101138,21072,24857,10396,449,997,13015
Maryland,1972,4056000,3977.5,1111.7,2331.6,534.2,651.2,288.6,12.5,26.0,324.1,161328,45090,94571,21667,26412,11706,509,1053,13144
Maryland,1973,4070000,4150.3,1144.6,2457.9,547.8,641.1,300.4,11.3,27.8,301.6,168917,46584,100036,22297,26093,12228,460,1131,12274
Maryland,1974,4094000,4931.0,1402.9,2944.8,583.3,719.1,316.9,11.7,29.8,360.6,201877,57433,120562,23882,29439,12974,481,1219,14765
Maryland,1975,4098000,5197.7,1413.2,3267.6,516.9,709.8,323.4,10.7,31.5,344.2,213002,57912,133908,21182,29087,13254,437,1289,14107
Maryland,1976,4144000,5031.0,1359.9,3242.2,428.9,633.4,297.4,8.5,32.0,295.5,208483,56356,134355,17772,26249,12323,352,1327,12247
Maryland,1977,4139000,5006.2,1400.0,3177.7,428.5,693.8,358.9,8.0,34.8,292.1,207206,57946,131526,17734,28716,14856,333,1439,12088
Maryland,1978,4143000,5081.6,1421.8,3235.0,424.8,732.0,378.6,8.2,35.6,309.6,210530,58907,134024,17599,30328,15686,338,1476,12828
Maryland,1979,4149000,5499.1,1509.5,3502.0,487.6,795.5,415.2,9.8,39.4,331.2,228159,62630,145297,20232,33007,17225,406,1636,13740
Maryland,1980,4192211,5777.7,1698.0,3629.2,450.5,852.4,410.1,9.5,40.1,392.7,242214,71183,152144,18887,35735,17194,399,1681,16461
Maryland,1981,4261000,5670.6,1660.2,3576.7,433.7,887.1,414.0,9.9,38.8,424.4,241625,70740,152405,18480,37800,17640,421,1654,18085
Maryland,1982,4265000,5162.3,1419.6,3350.6,392.1,850.0,441.9,10.1,37.4,360.5,220174,60547,142903,16724,36254,18849,432,1596,15377
Maryland,1983,4304000,4549.9,1224.4,2961.0,364.5,807.1,418.4,8.5,32.8,347.4,195828,52697,127443,15688,34736,18007,367,1412,14950
Maryland,1984,4349000,4422.3,1183.8,2841.3,397.2,792.3,445.3,8.1,37.7,301.1,192325,51484,123567,17274,34455,19364,354,1640,13097
Maryland,1985,4392000,4538.2,1206.6,2870.6,461.0,834.6,485.8,7.9,38.7,302.2,199318,52995,126077,20246,36655,21335,348,1700,13272
Maryland,1986,4463000,4768.8,1245.6,2977.9,545.2,833.0,476.4,9.0,43.6,304.0,212831,55593,132904,24334,37177,21263,401,1944,13569
Maryland,1987,4535000,4709.8,1162.5,2965.5,581.8,767.8,428.3,9.6,39.6,290.3,213589,52718,134485,26386,34820,19425,436,1795,13164
Maryland,1988,4644000,4897.9,1178.6,3047.1,672.1,806.8,458.7,9.7,37.1,301.3,227457,54735,141509,31213,37466,21302,449,1721,13994
Maryland,1989,4694000,4707.2,1123.5,2919.5,664.2,855.4,473.7,11.6,38.0,332.1,220955,52735,137043,31177,40152,22236,544,1783,15589
Maryland,1990,4781468,4911.5,1119.9,3082.9,708.7,919.0,497.9,11.5,45.7,363.8,234842,53549,147407,33886,43940,23809,552,2185,17394
Maryland,1991,4860000,5253.1,1157.6,3364.7,730.8,956.2,491.5,11.7,45.9,407.1,255299,56258,163524,35517,46469,23888,569,2229,19783
Maryland,1992,4908000,5224.5,1131.2,3366.8,726.4,1000.1,512.6,12.1,46.4,429.0,256418,55520,165244,35654,49085,25157,596,2278,21054
Maryland,1993,4965000,5108.7,1132.8,3292.5,683.4,997.8,506.4,12.7,44.0,434.7,253647,56246,163471,33930,49540,25141,632,2185,21582
Maryland,1994,5006000,5174.6,1043.4,3368.1,763.0,948.0,493.3,11.6,40.7,402.5,259039,52234,168608,38197,47457,24696,579,2035,20147
Maryland,1995,5042000,5307.9,1057.5,3532.8,717.6,986.9,509.7,11.8,42.2,423.1,267625,53320,178126,36179,49757,25697,596,2130,21334
Maryland,1996,5072000,5130.7,992.3,3427.0,711.4,931.2,488.8,11.6,37.6,393.2,260231,50331,173817,36083,47230,24793,588,1905,19944
Maryland,1997,5094000,4806.5,940.7,3263.8,602.0,846.6,464.4,9.9,35.6,336.8,244842,47918,166256,30668,43127,23654,502,1814,17157
Maryland,1998,5135000,4569.1,922.9,3096.8,549.4,796.6,454.5,10.0,33.4,298.7,234624,47393,159019,28212,40903,23337,513,1714,15339
Maryland,1999,5171634,4176.1,835.9,2848.2,492.0,743.4,440.8,9.0,30.0,263.7,215973,43230,147296,25447,38447,22795,465,1551,13636
Maryland,2000,5296486,4029.5,744.4,2745.7,539.5,786.6,493.3,8.1,29.1,256.0,213422,39426,145423,28573,41663,26130,430,1543,13560
Maryland,2001,5386079,4075.5,771.5,2709.5,594.6,781.4,495.1,8.3,26.9,251.1,219512,41553,145934,32025,42088,26668,446,1449,13525
Maryland,2002,5450525,3983.2,729.6,2629.5,624.2,770.8,490.1,9.4,25.1,246.2,217105,39765,143320,34020,42015,26715,513,1370,13417
Maryland,2003,5512310,3799.1,701.0,2437.7,660.4,703.5,428.0,9.5,24.6,241.3,209418,38641,134372,36405,38778,23593,525,1358,13302
Maryland,2004,5561332,3640.7,660.0,2335.6,645.2,700.6,437.9,9.4,23.7,229.7,202474,36704,129888,35882,38961,24351,521,1317,12772
Maryland,2005,5589599,3551.0,642.7,2299.0,610.0,704.0,414.6,9.9,22.6,257.2,198483,35922,128491,34070,39369,23173,552,1266,14378
Maryland,2006,5615727,3481.0,667.0,2270.4,543.5,678.6,392.0,9.7,21.0,256.0,195484,37459,127502,30523,38111,22011,546,1178,14376
Maryland,2007,5618344,3431.5,660.2,2265.9,505.4,641.9,375.1,9.9,21.0,236.0,192796,37095,127308,28393,36063,21072,554,1179,13258
Maryland,2008,5633597,3517.6,689.6,2378.3,449.7,628.2,365.1,8.8,20.0,234.4,198165,38849,133983,25333,35393,20570,493,1127,13203
Maryland,2009,5699478,3198.5,647.5,2206.7,344.2,590.0,351.3,7.7,20.3,210.7,182295,36905,125771,19619,33625,20022,440,1156,12007
Maryland,2010,5785681,2995.5,634.4,2049.5,311.6,546.3,326.7,7.4,21.2,191.1,173309,36704,118578,18027,31607,18899,426,1228,11054
Maryland,2011,5839572,2857.2,613.5,1968.5,275.2,493.5,289.0,6.8,20.5,177.1,166846,35823,114951,16072,28817,16876,399,1200,10342
Maryland,2012,5884563,2753.5,573.2,1924.9,255.3,476.8,277.2,6.3,21.0,172.3,162031,33732,113274,15025,28055,16310,369,1235,10141
Maryland,2013,5928814,272.0,2663.5,538.9,1898.3,473.8,169.5,6.4,25.8,19.9,16128,157913,31949,112546,28089,10048,381,1532,1177
Maryland,2014,5976407,253.2,2507.5,468.7,1819.6,446.1,159.7,6.1,27.1,19.1,15133,149859,28012,108745,26661,9544,365,1619,1144
Maryland,2015,6006401,256.7,2315.0,427.5,1668.5,457.2,164.2,8.6,27.7,19.7,15417,139048,25678,100219,27462,9863,516,1666,1184
Maryland,2016,6016447,2284.5,410.4,1677.4,196.7,472.0,263.8,8.0,29.2,171.0,137445,24692,100919,11834,28400,15874,481,1756,10289
Maryland,2017,6052177,2222.3,388.4,1609.7,224.2,500.2,278.2,9.0,27.9,185.1,134496,23508,97420,13568,30273,16836,546,1691,11200
Maryland,2018,6042718,2033.3,312.6,1519.8,200.9,468.7,267.0,8.1,32.8,160.8,122864,18892,91835,12137,28320,16135,490,1979,9716
Maryland,2019,6045680,1950.2,278.9,1485.0,186.2,454.1,261.3,9.0,31.6,152.2,117901,16862,89780,11259,27456,15798,542,1913,9203
Mississippi,1960,2178141,602.0,204.7,349.1,48.3,102.7,72.6,10.0,5.1,14.9,13113,4459,7603,1051,2236,1582,218,112,324
Mississippi,1961,2215000,629.4,212.3,357.9,59.2,102.7,70.9,10.3,5.8,15.6,13942,4703,7928,1311,2274,1571,229,129,345
Mississippi,1962,2248000,659.7,227.5,377.3,54.9,92.5,73.0,7.3,4.3,8.0,14830,5115,8481,1234,2079,1640,164,96,179
Mississippi,1963,2290000,573.1,186.0,338.0,49.2,77.7,57.9,7.2,4.3,8.3,13125,4259,7740,1126,1779,1326,164,98,191
Mississippi,1964,2314000,768.6,266.1,447.7,54.9,178.0,137.9,10.1,9.4,20.6,17786,6157,10359,1270,4118,3192,233,217,476
